'21:43:58', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:43:59', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:43:59', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.27'
'21:44:00', 0.00, -0.25, 7.50, 0.00, -0.25, 7.11, 0, 0, 0, 0.25, -88.92'
'21:44:00', 0.00, -0.25, 7.50, 0.00, -0.25, 8.01, 0, 0, 0, 0.25, -89.64'
'21:44:01', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:01', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -90.00'
'21:44:02', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.28'
'21:44:02', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:44:03', 0.00, -0.25, 7.50, 0.01, -0.25, 7.56, 0, 0, 0, 0.25, -88.57'
'21:44:03', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:04', 0.00, -0.25, 7.50, -0.00, -0.24, 7.26, 0, 0, 0, 0.24, -89.27'
'21:44:04', 0.00, -0.25, 7.50, 0.00, -0.26, 7.86, 0, 0, 0, 0.26, -89.30'
'21:44:05', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:05', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:06', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:06', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.27'
'21:44:07', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:07', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:08', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:08', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:09', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -90.00'
'21:44:09', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.29'
'21:44:10', 0.00, -0.25, 7.50, 0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.28'
'21:44:10', 0.00, -0.25, 7.50, -0.00, -0.25, 6.95, 0, 0, 0, 0.25, -90.00'
'21:44:11', 0.00, -0.25, 7.50, -0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:11', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:12', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.29'
'21:44:12', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:13', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.29'
'21:44:13', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:14', 0.00, -0.25, 7.50, 0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:14', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:15', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:15', 0.00, -0.25, 7.50, -0.00, -0.25, 8.01, 0, 0, 0, 0.25, -89.64'
'21:44:16', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:16', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
